0.0 0.9503290471689381 0.5567184435749658 2.5832487236015447 5.106398474596937 6.071213504423164 6.143748770934774 12.281661159169294 7.856252009753148 16.421809989708386
0.0 1.2292497368184223 1.5291066690221922 4.455546873628107 5.387900497551028 2.2020915662990626 6.736324900243647 10.383793340788326 13.256068839482209 14.862729374669975
0.0 1.9783100270286271 2.2102929077014926 4.307889279839593 2.7193970465057977 5.088217555618762 7.390121071620608 9.518497564915004 10.853659533414138 14.787929092326749
0.0 0.5357123189836368 1.9642425415594877 3.3805434985004443 3.376834019005188 6.090156158609936 12.520054359859731 14.009643799057011 10.068227892482705 13.934384558746936
0.0 1.6188266371352678 3.1179146161396134 4.3079594118093825 6.28642445044816 4.610448334380456 7.303523995967559 5.6172369414807335 10.754907428206439 16.542370350740914
0.0 1.144067768391943 1.9075909015326253 4.895055100341915 6.609943587703886 6.6794336709705115 9.503465292120483 6.732253924299012 13.775245125672436 15.5519565724732
0.0 0.9903893209085254 1.960138662166462 2.9986476230940204 3.929296737741468 7.672237418642761 9.02841010103205 11.73833273135898 10.012596351497244 18.482895520885133
0.0 0.45655959636133325 2.4396383855369623 4.510158473329681 5.13165064604663 6.691475307091587 10.242271871186876 9.23760035867994 7.966271293801681 11.601035668903412
0.0 1.3762442174275102 2.374399232772718 4.261284626985223 5.0439369019271725 8.926965765051321 8.880301804202368 11.843042766167592 14.586073298980502 14.68326709871047
0.0 1.1185092438746858 1.542186376329137 3.025004394531778 7.150816022421984 6.419677267119887 7.772669681818402 10.99134266133029 10.965165077838265 13.11986570834824
0.0 1.6872817296071412 2.7794666747853354 2.476095363007549 6.061077147307042 6.14746176829078 9.715342477204365 11.374879225543888 10.917165609516514 17.71283402824808
0.0 1.885143430528604 3.3144500146419698 4.782692498406501 4.072623830808929 5.40967432814635 13.208779913666241 11.901944228070372 12.896471175607658 15.33620062723067
0.0 1.0195110748227203 1.399397982829432 4.820555499646073 3.194649451686243 4.922366427365639 7.280712370871598 7.4556022337667684 10.609957862671044 12.458278779002136
0.0 1.8444108183508303 2.9115753269866143 2.7072316204748375 1.3646412847657272 5.240524554703456 9.565614377236786 7.734663109827816 11.83392651847398 12.875413952967744
0.0 1.393803661025859 1.7087868646813034 2.2588419133317186 4.980156493222878 5.464137112289225 8.4826375034125 10.591022490319276 8.763609224374509 12.533186398205599
0.0 0.7668013986020322 1.9787609886583735 3.4101683497871975 3.8420339958960303 8.790203318122286 9.266532011535663 8.429422419572536 13.198567722723151 18.96417919210223
0.0 0.6746851471956001 2.222661765392621 3.2058955474748183 6.237120845726754 6.061566749735902 8.783520550511764 13.81066976949907 13.223276463400277 16.356335502235762
0.0 1.1953970439540555 2.156479078973477 4.580683052424043 5.037740246083621 7.400492361445239 8.546217322228017 6.764995058098251 15.924301344499236 14.309275570832064
0.0 1.3895248756380316 3.266586420380352 4.100843157871032 4.2346354078019 6.184639221222487 7.563572039173526 8.830861642663718 10.998621640560051 11.885009943467352
0.0 1.3141047396105667 1.947035279588337 3.1245056403950935 2.476434420548961 7.160634833768054 7.081173881616068 9.084646407186392 11.61000606248109 11.789223491302565
